Year_Month,Card_type,Travel_Mode,Trip
Aug-2017,Senior/Pensioner,Train,2902953.0
Aug-2017,Sgl Trip Rail Adult,Train,329921.0
Aug-2017,Sgl Trip Rail Child/Youth,Train,63560.0
Sep-2017,Adult,Bus,13735459.0
Sep-2017,Adult Single Bus Trip 1,Bus,150254.0
Sep-2017,Adult Single Bus Trip 2,Bus,85965.0
Sep-2017,Adult Single Bus Trip 3,Bus,32005.0
Sep-2017,Child/Youth,Bus,1264103.0
Sep-2017,Child/Youth Single Bus Trip 1,Bus,45357.0
Sep-2017,Child/Youth Single Bus Trip 2,Bus,34037.0
Sep-2017,Child/Youth Single Bus Trip 3,Bus,9811.0
Sep-2017,Concession,Bus,1774365.0
Sep-2017,Day Pass Child/Youth w/o SAF,Bus,31.0
Sep-2017,Day Pass without SAF,Bus,152.0
Sep-2017,Employee,Bus,70403.0
Sep-2017,Free Travel,Bus,37030.0
Sep-2017,School Student,Bus,1932171.0
Sep-2017,Senior/Pensioner,Bus,3987618.0
Sep-2017,Adult,Ferry,810739.0
Sep-2017,CTP,Ferry,2049.0
Sep-2017,Child/Youth,Ferry,113007.0
Sep-2017,Concession,Ferry,27929.0
Sep-2017,Day Pass without SAF,Ferry,1.0
Sep-2017,Employee,Ferry,4735.0
Sep-2017,Free Travel,Ferry,2164.0
Sep-2017,School Student,Ferry,1626.0
Sep-2017,Senior/Pensioner,Ferry,172131.0
Sep-2017,Sgl Trip Ferry Adult,Ferry,51151.0
Sep-2017,Sgl Trip Ferry Child/Youth,Ferry,12129.0
Sep-2017,Adult,Light Rail,557826.0
Sep-2017,Child/Youth,Light Rail,36029.0
Sep-2017,Concession,Light Rail,29661.0
Sep-2017,Free Travel,Light Rail,789.0
Sep-2017,School Student,Light Rail,4709.0
Sep-2017,Senior/Pensioner,Light Rail,130108.0
Sep-2017,Sgl Trip LR Adult,Light Rail,4194.0
Sep-2017,Sgl Trip LR Child/Youth,Light Rail,899.0
Sep-2017,Adult,Train,24295203.0
Sep-2017,Child/Youth,Train,1219264.0
Sep-2017,Concession,Train,2208678.0
Sep-2017,Day Pass Child/Youth w/o SAF,Train,28.0
Sep-2017,Day Pass without SAF,Train,174.0
Sep-2017,Employee,Train,284062.0
Sep-2017,Free Travel,Train,30029.0
Sep-2017,School Student,Train,819372.0
Sep-2017,Senior/Pensioner,Train,2805731.0
Sep-2017,Sgl Trip Rail Adult,Train,330192.0
Sep-2017,Sgl Trip Rail Child/Youth,Train,74585.0
Oct-2017,Adult,Bus,14493838.0
Oct-2017,Adult Single Bus Trip 1,Bus,154191.0
Oct-2017,Adult Single Bus Trip 2,Bus,88281.0
Oct-2017,Adult Single Bus Trip 3,Bus,32576.0
Oct-2017,Child/Youth,Bus,1262367.0
Oct-2017,Child/Youth Single Bus Trip 1,Bus,42773.0
Oct-2017,Child/Youth Single Bus Trip 2,Bus,31260.0
Oct-2017,Child/Youth Single Bus Trip 3,Bus,8908.0
Oct-2017,Concession,Bus,1841943.0
Oct-2017,Day Pass Child/Youth w/o SAF,Bus,20.0
Oct-2017,Day Pass without SAF,Bus,76.0
Oct-2017,Employee,Bus,71545.0
Oct-2017,Free Travel,Bus,39006.0
Oct-2017,School Student,Bus,2060482.0
Oct-2017,Senior/Pensioner,Bus,4107245.0
Oct-2017,Adult,Ferry,897449.0
Oct-2017,CTP,Ferry,2459.0
Oct-2017,Child/Youth,Ferry,115643.0
Oct-2017,Concession,Ferry,25454.0
Oct-2017,Day Pass without SAF,Ferry,1.0
Oct-2017,Employee,Ferry,5098.0
Oct-2017,Free Travel,Ferry,2145.0
Oct-2017,School Student,Ferry,1718.0
Oct-2017,Senior/Pensioner,Ferry,183390.0
Oct-2017,Sgl Trip Ferry Adult,Ferry,58384.0
Oct-2017,Sgl Trip Ferry Child/Youth,Ferry,11756.0
Oct-2017,Adult,Light Rail,628033.0
Oct-2017,Child/Youth,Light Rail,38062.0
Oct-2017,Concession,Light Rail,30368.0
Oct-2017,Free Travel,Light Rail,946.0
Oct-2017,School Student,Light Rail,4544.0
Oct-2017,Senior/Pensioner,Light Rail,144853.0
Oct-2017,Sgl Trip LR Adult,Light Rail,4756.0
Oct-2017,Sgl Trip LR Child/Youth,Light Rail,899.0
Oct-2017,Adult,Train,25069317.0
Oct-2017,Child/Youth,Train,1167816.0
Oct-2017,Concession,Train,2229618.0
Oct-2017,Day Pass Child/Youth w/o SAF,Train,7.0
Oct-2017,Day Pass without SAF,Train,73.0
Oct-2017,Employee,Train,285686.0
Oct-2017,Free Travel,Train,30517.0
Oct-2017,School Student,Train,824499.0
Oct-2017,Senior/Pensioner,Train,2880156.0
Oct-2017,Sgl Trip Rail Adult,Train,351369.0
Oct-2017,Sgl Trip Rail Child/Youth,Train,71176.0
Nov-2017,Adult,Bus,14927209.0
Nov-2017,Adult Single Bus Trip 1,Bus,152433.0
Nov-2017,Adult Single Bus Trip 2,Bus,86713.0
Nov-2017,Adult Single Bus Trip 3,Bus,31905.0
Nov-2017,Child/Youth,Bus,1175200.0
Nov-2017,Child/Youth Single Bus Trip 1,Bus,36062.0
Nov-2017,Child/Youth Single Bus Trip 2,Bus,23996.0
Nov-2017,Child/Youth Single Bus Trip 3,Bus,6816.0
Nov-2017,Concession,Bus,1473370.0
Nov-2017,Day Pass without SAF,Bus,1.0
Nov-2017,Employee,Bus,74772.0
Nov-2017,Free Travel,Bus,39917.0
Nov-2017,School Student,Bus,2589339.0
Nov-2017,Senior/Pensioner,Bus,4269152.0
Nov-2017,Adult,Ferry,901775.0
Nov-2017,CTP,Ferry,2019.0
Nov-2017,Child/Youth,Ferry,75010.0
Nov-2017,Concession,Ferry,24358.0
Nov-2017,Employee,Ferry,5435.0
Nov-2017,Free Travel,Ferry,2330.0
Nov-2017,School Student,Ferry,2444.0
Nov-2017,Senior/Pensioner,Ferry,183905.0
Nov-2017,Sgl Trip Ferry Adult,Ferry,63149.0
Nov-2017,Sgl Trip Ferry Child/Youth,Ferry,7171.0
Nov-2017,Adult,Light Rail,649009.0
Nov-2017,Child/Youth,Light Rail,35504.0
Nov-2017,Concession,Light Rail,31344.0
Nov-2017,Employee,Light Rail,2.0
Nov-2017,Free Travel,Light Rail,937.0
Nov-2017,School Student,Light Rail,5671.0
Nov-2017,Senior/Pensioner,Light Rail,146513.0
Nov-2017,Sgl Trip LR Adult,Light Rail,5215.0
Nov-2017,Sgl Trip LR Child/Youth,Light Rail,791.0
Nov-2017,Adult,Train,25763265.0
Nov-2017,Child/Youth,Train,1062144.0
Nov-2017,Concession,Train,1827754.0
Nov-2017,Day Pass without SAF,Train,2.0
Nov-2017,Employee,Train,300528.0
Nov-2017,Free Travel,Train,32193.0
Nov-2017,School Student,Train,1065221.0
Nov-2017,Senior/Pensioner,Train,2979774.0
Nov-2017,Sgl Trip Rail Adult,Train,366190.0
Nov-2017,Sgl Trip Rail Child/Youth,Train,60053.0
Dec-2017,Adult,Bus,13321082.0
Dec-2017,Adult Single Bus Trip 1,Bus,158523.0
Dec-2017,Adult Single Bus Trip 2,Bus,91020.0
Dec-2017,Adult Single Bus Trip 3,Bus,33611.0
Dec-2017,Child/Youth,Bus,1412859.0
Dec-2017,Child/Youth Single Bus Trip 1,Bus,48701.0
Dec-2017,Child/Youth Single Bus Trip 2,Bus,38599.0
Dec-2017,Child/Youth Single Bus Trip 3,Bus,11737.0
Dec-2017,Concession,Bus,1066654.0
Dec-2017,Day Pass Child/Youth w/o SAF,Bus,2.0
Dec-2017,Employee,Bus,69644.0
Dec-2017,Free Travel,Bus,35334.0
Dec-2017,School Student,Bus,926795.0
Dec-2017,Senior/Pensioner,Bus,3927879.0
Dec-2017,Adult,Ferry,1046211.0
Dec-2017,CTP,Ferry,2307.0
Dec-2017,Child/Youth,Ferry,146402.0
Dec-2017,Concession,Ferry,28201.0
Dec-2017,Employee,Ferry,5165.0
Dec-2017,Free Travel,Ferry,2099.0
Dec-2017,School Student,Ferry,988.0
Dec-2017,Senior/Pensioner,Ferry,185440.0
Dec-2017,Sgl Trip Ferry Adult,Ferry,75067.0
Dec-2017,Sgl Trip Ferry Child/Youth,Ferry,18807.0
Dec-2017,Adult,Light Rail,643916.0
Dec-2017,Child/Youth,Light Rail,49043.0
Dec-2017,Concession,Light Rail,28319.0
Dec-2017,Employee,Light Rail,1.0
Dec-2017,Free Travel,Light Rail,852.0
Dec-2017,School Student,Light Rail,1860.0
Dec-2017,Senior/Pensioner,Light Rail,148175.0
Dec-2017,Sgl Trip LR Adult,Light Rail,5741.0
Dec-2017,Sgl Trip LR Child/Youth,Light Rail,1399.0
Dec-2017,Adult,Train,22729922.0
Dec-2017,Child/Youth,Train,1423432.0
Dec-2017,Concession,Train,1406927.0
Dec-2017,Employee,Train,254579.0
Dec-2017,Free Travel,Train,26829.0
Dec-2017,School Student,Train,385688.0
Dec-2017,Senior/Pensioner,Train,2749627.0
Dec-2017,Sgl Trip Rail Adult,Train,396404.0
Dec-2017,Sgl Trip Rail Child/Youth,Train,94481.0
Jan-2018,Adult,Bus,13665898.0
Jan-2018,Adult Single Bus Trip 1,Bus,144931.0
Jan-2018,Adult Single Bus Trip 2,Bus,80665.0
Jan-2018,Adult Single Bus Trip 3,Bus,29410.0
Jan-2018,Child/Youth,Bus,1559929.0
Jan-2018,Child/Youth Single Bus Trip 1,Bus,49176.0
Jan-2018,Child/Youth Single Bus Trip 2,Bus,40857.0
Jan-2018,Child/Youth Single Bus Trip 3,Bus,12535.0
Jan-2018,Concession,Bus,1022052.0
Jan-2018,Employee,Bus,67410.0
Jan-2018,Free Travel,Bus,34628.0
Jan-2018,On Demand,Bus,232.0
Jan-2018,Other,Bus,24389.0
Jan-2018,School Student,Bus,186979.0
Jan-2018,Senior/Pensioner,Bus,3857789.0
Jan-2018,Adult,Ferry,1112314.0
Jan-2018,CTP,Ferry,2466.0
Jan-2018,Child/Youth,Ferry,199548.0
Jan-2018,Concession,Ferry,29192.0
Jan-2018,Employee,Ferry,6262.0
Jan-2018,Free Travel,Ferry,2417.0
Jan-2018,School Student,Ferry,252.0
Jan-2018,Senior/Pensioner,Ferry,220589.0
Jan-2018,Sgl Trip Ferry Adult,Ferry,79580.0
Jan-2018,Sgl Trip Ferry Child/Youth,Ferry,23423.0
Jan-2018,Adult,Light Rail,142036.0
Jan-2018,Child/Youth,Light Rail,14275.0
Jan-2018,Concession,Light Rail,6681.0
Jan-2018,Free Travel,Light Rail,194.0
Jan-2018,School Student,Light Rail,441.0
Jan-2018,Senior/Pensioner,Light Rail,28435.0
Jan-2018,Sgl Trip LR Adult,Light Rail,1211.0
Jan-2018,Sgl Trip LR Child/Youth,Light Rail,447.0
Jan-2018,Adult,Train,22118391.0
Jan-2018,Child/Youth,Train,1491713.0
Jan-2018,Concession,Train,1278438.0
Jan-2018,Day Pass without SAF,Train,1.0
Jan-2018,Employee,Train,237035.0
Jan-2018,Free Travel,Train,24340.0
Jan-2018,School Student,Train,80493.0
Jan-2018,Senior/Pensioner,Train,2550328.0
Jan-2018,Sgl Trip Rail Adult,Train,317462.0
Jan-2018,Sgl Trip Rail Child/Youth,Train,88665.0
Feb-2018,Adult,Bus,14158256.0
Feb-2018,Adult Single Bus Trip 1,Bus,135021.0
Feb-2018,Adult Single Bus Trip 2,Bus,72765.0
Feb-2018,Adult Single Bus Trip 3,Bus,25901.0
Feb-2018,Child/Youth,Bus,1271723.0
Feb-2018,Child/Youth Single Bus Trip 1,Bus,28631.0
Feb-2018,Child/Youth Single Bus Trip 2,Bus,19424.0
Feb-2018,Child/Youth Single Bus Trip 3,Bus,5413.0
Feb-2018,Concession,Bus,1275676.0
Feb-2018,Employee,Bus,71212.0
Feb-2018,Free Travel,Bus,36666.0
Feb-2018,On Demand,Bus,672.0
Feb-2018,Other,Bus,55421.0
Feb-2018,School Student,Bus,2701483.0
Feb-2018,Senior/Pensioner,Bus,3956457.0
Feb-2018,Adult,Ferry,902195.0
Feb-2018,CTP,Ferry,2069.0
Feb-2018,Child/Youth,Ferry,65080.0
Feb-2018,Concession,Ferry,24733.0
Feb-2018,Employee,Ferry,4994.0
Feb-2018,Free Travel,Ferry,2129.0
Feb-2018,School Student,Ferry,2904.0
Feb-2018,Senior/Pensioner,Ferry,184482.0
Feb-2018,Sgl Trip Ferry Adult,Ferry,63773.0
Feb-2018,Sgl Trip Ferry Child/Youth,Ferry,8079.0
Feb-2018,Adult,Light Rail,550240.0
Feb-2018,Child/Youth,Light Rail,35485.0
Feb-2018,Concession,Light Rail,26363.0
Feb-2018,Free Travel,Light Rail,793.0
Feb-2018,School Student,Light Rail,6277.0
Feb-2018,Senior/Pensioner,Light Rail,135060.0
Feb-2018,Sgl Trip LR Adult,Light Rail,4590.0
Feb-2018,Sgl Trip LR Child/Youth,Light Rail,737.0
Feb-2018,Adult,Train,23096119.0
Feb-2018,Child/Youth,Train,1013582.0
Feb-2018,Concession,Train,1546266.0
Feb-2018,Employee,Train,259220.0
Feb-2018,Free Travel,Train,27068.0
Feb-2018,School Student,Train,1071662.0
Feb-2018,Senior/Pensioner,Train,2656033.0
Feb-2018,Sgl Trip Rail Adult,Train,314269.0
Feb-2018,Sgl Trip Rail Child/Youth,Train,51872.0
Mar-2018,Adult,Bus,15671919.0
Mar-2018,Adult Single Bus Trip 1,Bus,149812.0
Mar-2018,Adult Single Bus Trip 2,Bus,81989.0
Mar-2018,Adult Single Bus Trip 3,Bus,28085.0
Mar-2018,Child/Youth,Bus,1325239.0
Mar-2018,Child/Youth Single Bus Trip 1,Bus,33439.0
Mar-2018,Child/Youth Single Bus Trip 2,Bus,22468.0
Mar-2018,Child/Youth Single Bus Trip 3,Bus,6274.0
Mar-2018,Concession,Bus,2271925.0
Mar-2018,Day Pass Child/Youth w/o SAF,Bus,17.0
Mar-2018,Day Pass without SAF,Bus,45.0
Mar-2018,Employee,Bus,77210.0
Mar-2018,Free Travel,Bus,40280.0
Mar-2018,On Demand,Bus,1049.0
Mar-2018,Other,Bus,64634.0
Mar-2018,School Student,Bus,2983327.0
Mar-2018,Senior/Pensioner,Bus,4303012.0
Mar-2018,Adult,Ferry,977515.0
Mar-2018,CTP,Ferry,14690.0
Mar-2018,Child/Youth,Ferry,77736.0
Mar-2018,Concession,Ferry,32530.0
Mar-2018,Employee,Ferry,4829.0
Mar-2018,Free Travel,Ferry,2048.0
Mar-2018,School Student,Ferry,2544.0
Mar-2018,Senior/Pensioner,Ferry,200909.0
Mar-2018,Sgl Trip Ferry Adult,Ferry,61722.0
Mar-2018,Sgl Trip Ferry Child/Youth,Ferry,10095.0
Mar-2018,Adult,Light Rail,615888.0
Mar-2018,CTP,Light Rail,3018.0
Mar-2018,Child/Youth,Light Rail,35724.0
Mar-2018,Concession,Light Rail,34138.0
Mar-2018,Free Travel,Light Rail,860.0
Mar-2018,School Student,Light Rail,5884.0
Mar-2018,Senior/Pensioner,Light Rail,143404.0
Mar-2018,Sgl Trip LR Adult,Light Rail,4325.0
Mar-2018,Sgl Trip LR Child/Youth,Light Rail,648.0
Mar-2018,Adult,Train,26186985.0
Mar-2018,Child/Youth,Train,1149786.0
Mar-2018,Concession,Train,2756796.0
Mar-2018,Day Pass Child/Youth w/o SAF,Train,4.0
Mar-2018,Day Pass without SAF,Train,32.0
Mar-2018,Employee,Train,289223.0
Mar-2018,Free Travel,Train,30090.0
Mar-2018,School Student,Train,1154541.0
Mar-2018,Senior/Pensioner,Train,2976317.0
Mar-2018,Sgl Trip Rail Adult,Train,361338.0
Mar-2018,Sgl Trip Rail Child/Youth,Train,62376.0
Apr-2018,Adult,Bus,14183574.0
Apr-2018,Adult Single Bus Trip 1,Bus,139901.0
Apr-2018,Adult Single Bus Trip 2,Bus,75101.0
Apr-2018,Adult Single Bus Trip 3,Bus,25295.0
Apr-2018,Child/Youth,Bus,1426034.0
Apr-2018,Child/Youth Single Bus Trip 1,Bus,41733.0
Apr-2018,Child/Youth Single Bus Trip 2,Bus,32744.0
Apr-2018,Child/Youth Single Bus Trip 3,Bus,9079.0
Apr-2018,Concession,Bus,1787676.0
Apr-2018,Day Pass Child/Youth w/o SAF,Bus,8.0
Apr-2018,Day Pass without SAF,Bus,111.0
Apr-2018,Employee,Bus,70833.0
Apr-2018,Free Travel,Bus,36465.0
Apr-2018,On Demand,Bus,1319.0
Apr-2018,Other,Bus,41889.0
Apr-2018,School Student,Bus,1243894.0
Apr-2018,Senior/Pensioner,Bus,3949337.0
Apr-2018,Adult,Ferry,982513.0
Apr-2018,CTP,Ferry,20559.0
Apr-2018,Child/Youth,Ferry,156154.0
Apr-2018,Concession,Ferry,29908.0
Apr-2018,Employee,Ferry,4990.0
Apr-2018,Free Travel,Ferry,2131.0
Apr-2018,School Student,Ferry,1064.0
Apr-2018,Senior/Pensioner,Ferry,214610.0
Apr-2018,Sgl Trip Ferry Adult,Ferry,54494.0
Apr-2018,Sgl Trip Ferry Child/Youth,Ferry,16375.0
Apr-2018,Adult,Light Rail,586057.0
Apr-2018,CTP,Light Rail,6047.0
Apr-2018,Child/Youth,Light Rail,48611.0
Apr-2018,Concession,Light Rail,28950.0
Apr-2018,Employee,Light Rail,1.0
Apr-2018,Free Travel,Light Rail,887.0
Apr-2018,School Student,Light Rail,2521.0
Apr-2018,Senior/Pensioner,Light Rail,151012.0
Apr-2018,Sgl Trip LR Adult,Light Rail,3698.0
Apr-2018,Sgl Trip LR Child/Youth,Light Rail,1173.0
Apr-2018,Adult,Train,23988605.0
Apr-2018,Child/Youth,Train,1375098.0
Apr-2018,Concession,Train,2206207.0
Apr-2018,Day Pass Child/Youth w/o SAF,Train,6.0
Apr-2018,Day Pass without SAF,Train,102.0
Apr-2018,Employee,Train,262786.0
Apr-2018,Free Travel,Train,28378.0
Apr-2018,School Student,Train,491342.0
Apr-2018,Senior/Pensioner,Train,2776197.0
Apr-2018,Sgl Trip Rail Adult,Train,303161.0
Apr-2018,Sgl Trip Rail Child/Youth,Train,80284.0
May-2018,Adult,Bus,15824004.0
May-2018,Adult Single Bus Trip 1,Bus,138667.0
May-2018,Adult Single Bus Trip 2,Bus,73371.0
May-2018,Adult Single Bus Trip 3,Bus,24464.0
May-2018,Child/Youth,Bus,1184699.0
May-2018,Child/Youth Single Bus Trip 1,Bus,29882.0
May-2018,Child/Youth Single Bus Trip 2,Bus,19692.0
May-2018,Child/Youth Single Bus Trip 3,Bus,5125.0
May-2018,Concession,Bus,2210352.0
May-2018,Day Pass Child/Youth w/o SAF,Bus,29.0
May-2018,Day Pass without SAF,Bus,206.0
May-2018,Employee,Bus,79814.0
May-2018,Free Travel,Bus,41549.0
May-2018,On Demand,Bus,1782.0
May-2018,Other,Bus,66092.0
May-2018,School Student,Bus,3252145.0
May-2018,Senior/Pensioner,Bus,4400482.0
May-2018,Adult,Ferry,828410.0
May-2018,CTP,Ferry,18440.0
May-2018,Child/Youth,Ferry,66680.0
May-2018,Concession,Ferry,27719.0
May-2018,Employee,Ferry,5203.0
May-2018,Free Travel,Ferry,2178.0
May-2018,School Student,Ferry,3347.0
May-2018,Senior/Pensioner,Ferry,201001.0
May-2018,Sgl Trip Ferry Adult,Ferry,40546.0
May-2018,Sgl Trip Ferry Child/Youth,Ferry,6662.0
May-2018,Adult,Light Rail,627483.0
May-2018,CTP,Light Rail,7480.0
May-2018,Child/Youth,Light Rail,34958.0
May-2018,Concession,Light Rail,30938.0
May-2018,Day Pass without SAF,Light Rail,1.0
May-2018,Free Travel,Light Rail,910.0
May-2018,School Student,Light Rail,8352.0
May-2018,Senior/Pensioner,Light Rail,144297.0
May-2018,Sgl Trip LR Adult,Light Rail,3668.0
May-2018,Sgl Trip LR Child/Youth,Light Rail,640.0
May-2018,Adult,Train,27561815.0
May-2018,Child/Youth,Train,960677.0
May-2018,Concession,Train,2700245.0
May-2018,Day Pass Child/Youth w/o SAF,Train,16.0
May-2018,Day Pass without SAF,Train,190.0
May-2018,Employee,Train,320124.0
May-2018,Free Travel,Train,32251.0
May-2018,School Student,Train,1304566.0
May-2018,Senior/Pensioner,Train,3076313.0
May-2018,Sgl Trip Rail Adult,Train,311005.0
May-2018,Sgl Trip Rail Child/Youth,Train,55363.0
Jun-2018,Adult,Bus,14071974.0
Jun-2018,Adult Single Bus Trip 1,Bus,119147.0
Jun-2018,Adult Single Bus Trip 2,Bus,62524.0
Jun-2018,Adult Single Bus Trip 3,Bus,20712.0
Jun-2018,Child/Youth,Bus,1113371.0
Jun-2018,Child/Youth Single Bus Trip 1,Bus,26701.0
Jun-2018,Child/Youth Single Bus Trip 2,Bus,18362.0
Jun-2018,Child/Youth Single Bus Trip 3,Bus,5138.0
Jun-2018,Concession,Bus,1499845.0
Jun-2018,Day Pass Child/Youth w/o SAF,Bus,4.0
Jun-2018,Day Pass without SAF,Bus,216.0
Jun-2018,Employee,Bus,71909.0
Jun-2018,Free Travel,Bus,37474.0
Jun-2018,On Demand,Bus,1896.0
Jun-2018,Other,Bus,56620.0
Jun-2018,School Student,Bus,2654907.0
Jun-2018,Senior/Pensioner,Bus,3898801.0
Jun-2018,Adult,Ferry,769271.0
Jun-2018,CTP,Ferry,20957.0
Jun-2018,Child/Youth,Ferry,91982.0
Jun-2018,Concession,Ferry,24723.0
Jun-2018,Employee,Ferry,4474.0
Jun-2018,Free Travel,Ferry,1969.0
Jun-2018,School Student,Ferry,4600.0
Jun-2018,Senior/Pensioner,Ferry,171076.0
Jun-2018,Sgl Trip Ferry Adult,Ferry,39564.0
Jun-2018,Sgl Trip Ferry Child/Youth,Ferry,11086.0
Jun-2018,Adult,Light Rail,617941.0
Jun-2018,CTP,Light Rail,7660.0
Jun-2018,Child/Youth,Light Rail,39212.0
Jun-2018,Concession,Light Rail,32095.0
Jun-2018,Day Pass without SAF,Light Rail,1.0
Jun-2018,Employee,Light Rail,1.0
Jun-2018,Free Travel,Light Rail,761.0
Jun-2018,School Student,Light Rail,6613.0
Jun-2018,Senior/Pensioner,Light Rail,139229.0
Jun-2018,Sgl Trip LR Adult,Light Rail,3644.0
Jun-2018,Sgl Trip LR Child/Youth,Light Rail,792.0
Jun-2018,Adult,Train,24997620.0
Jun-2018,Child/Youth,Train,1084919.0
Jun-2018,Concession,Train,1925573.0
Jun-2018,Day Pass Child/Youth w/o SAF,Train,3.0
Jun-2018,Day Pass without SAF,Train,218.0
Jun-2018,Employee,Train,291309.0
Jun-2018,Free Travel,Train,29136.0
Jun-2018,School Student,Train,1094868.0
Jun-2018,Senior/Pensioner,Train,2811670.0
Jun-2018,Sgl Trip Rail Adult,Train,304921.0
Jun-2018,Sgl Trip Rail Child/Youth,Train,64108.0
Jul-2018,Adult,Bus,14663512.0
Jul-2018,Adult Single Bus Trip 1,Bus,125994.0
Jul-2018,Adult Single Bus Trip 2,Bus,71134.0
Jul-2018,Adult Single Bus Trip 3,Bus,21913.0
Jul-2018,Child/Youth,Bus,1478229.0
Jul-2018,Child/Youth Single Bus Trip 1,Bus,41280.0
Jul-2018,Child/Youth Single Bus Trip 2,Bus,31772.0
Jul-2018,Child/Youth Single Bus Trip 3,Bus,8494.0
Jul-2018,Concession,Bus,1385605.0
Jul-2018,Day Pass Child/Youth w/o SAF,Bus,10.0
Jul-2018,Day Pass without SAF,Bus,263.0
Jul-2018,Employee,Bus,75107.0
Jul-2018,Free Travel,Bus,40049.0
Jul-2018,On Demand,Bus,4117.0
Jul-2018,Other,Bus,37643.0
Jul-2018,School Student,Bus,1360830.0
Jul-2018,Senior/Pensioner,Bus,4136888.0
Jul-2018,Adult,Ferry,842678.0
Jul-2018,CTP,Ferry,15079.0
Jul-2018,Child/Youth,Ferry,153090.0
Jul-2018,Concession,Ferry,25100.0
Jul-2018,Day Pass without SAF,Ferry,5.0
Jul-2018,Employee,Ferry,4458.0
Jul-2018,Free Travel,Ferry,2174.0
Jul-2018,School Student,Ferry,2101.0
Jul-2018,Senior/Pensioner,Ferry,187491.0
Jul-2018,Sgl Trip Ferry Adult,Ferry,44585.0
Jul-2018,Sgl Trip Ferry Child/Youth,Ferry,17510.0
Jul-2018,Adult,Light Rail,623308.0
Jul-2018,CTP,Light Rail,9016.0
Jul-2018,Child/Youth,Light Rail,53864.0
Jul-2018,Concession,Light Rail,29101.0
Jul-2018,Employee,Light Rail,21.0
Jul-2018,Free Travel,Light Rail,779.0
Jul-2018,School Student,Light Rail,3089.0
Jul-2018,Senior/Pensioner,Light Rail,137015.0
Jul-2018,Sgl Trip LR Adult,Light Rail,3170.0
Jul-2018,Sgl Trip LR Child/Youth,Light Rail,1101.0
Jul-2018,Adult,Train,25719570.0
Jul-2018,Child/Youth,Train,1441083.0
Jul-2018,Concession,Train,1764348.0
Jul-2018,Day Pass Child/Youth w/o SAF,Train,11.0
Jul-2018,Day Pass without SAF,Train,295.0
Jul-2018,Employee,Train,294039.0
Jul-2018,Free Travel,Train,31329.0
Jul-2018,School Student,Train,545831.0
Jul-2018,Senior/Pensioner,Train,2906558.0
Jul-2018,Sgl Trip Rail Adult,Train,273148.0
Jul-2018,Sgl Trip Rail Child/Youth,Train,77382.0
Aug-2018,Adult,Bus,15671796.0
Aug-2018,Adult Single Bus Trip 1,Bus,117518.0
Aug-2018,Adult Single Bus Trip 2,Bus,66263.0
Aug-2018,Adult Single Bus Trip 3,Bus,20627.0
Aug-2018,Child/Youth,Bus,1210309.0
Aug-2018,Child/Youth Single Bus Trip 1,Bus,28189.0
Aug-2018,Child/Youth Single Bus Trip 2,Bus,18873.0
Aug-2018,Child/Youth Single Bus Trip 3,Bus,4924.0
Aug-2018,Concession,Bus,2255143.0
Aug-2018,Day Pass Child/Youth w/o SAF,Bus,15.0
Aug-2018,Day Pass without SAF,Bus,294.0
Aug-2018,Employee,Bus,84601.0
Aug-2018,Free Travel,Bus,42673.0
Aug-2018,On Demand,Bus,4888.0
Aug-2018,Other,Bus,68810.0
Aug-2018,School Student,Bus,3043783.0
Aug-2018,Senior/Pensioner,Bus,4327181.0
Aug-2018,Adult,Ferry,756150.0
Aug-2018,CTP,Ferry,14406.0
Aug-2018,Child/Youth,Ferry,77616.0
Aug-2018,Concession,Ferry,24487.0
Aug-2018,Day Pass without SAF,Ferry,4.0
Aug-2018,Employee,Ferry,3771.0
Aug-2018,Free Travel,Ferry,1908.0
Aug-2018,School Student,Ferry,5605.0
Aug-2018,Senior/Pensioner,Ferry,168088.0
Aug-2018,Sgl Trip Ferry Adult,Ferry,41119.0
Aug-2018,Sgl Trip Ferry Child/Youth,Ferry,10037.0
Aug-2018,Adult,Light Rail,635271.0
Aug-2018,CTP,Light Rail,9575.0
Aug-2018,Child/Youth,Light Rail,38176.0
Aug-2018,Concession,Light Rail,33463.0
Aug-2018,Employee,Light Rail,916.0
Aug-2018,Free Travel,Light Rail,912.0
Aug-2018,School Student,Light Rail,8120.0
Aug-2018,Senior/Pensioner,Light Rail,137236.0
Aug-2018,Sgl Trip LR Adult,Light Rail,3475.0
Aug-2018,Sgl Trip LR Child/Youth,Light Rail,645.0
Aug-2018,Adult,Train,27068989.0
Aug-2018,Child/Youth,Train,982120.0
Aug-2018,Concession,Train,2740748.0
Aug-2018,Day Pass Child/Youth w/o SAF,Train,14.0
Aug-2018,Day Pass without SAF,Train,312.0
Aug-2018,Employee,Train,302280.0
Aug-2018,Free Travel,Train,32190.0
Aug-2018,School Student,Train,1254541.0
Aug-2018,Senior/Pensioner,Train,2992574.0
Aug-2018,Sgl Trip Rail Adult,Train,286608.0
Aug-2018,Sgl Trip Rail Child/Youth,Train,53424.0
Sep-2018,Adult,Bus,14506860.0
Sep-2018,Adult Single Bus Trip 1,Bus,108216.0
Sep-2018,Adult Single Bus Trip 2,Bus,60426.0
Sep-2018,Adult Single Bus Trip 3,Bus,19918.0
Sep-2018,Child/Youth,Bus,1174339.0
